username,tanggal,rating,ulasan,clean_ulasan,skor_sentimen,label
Abdullah Vicx,2025-02-05 19:13:31,5,ok,ok,4.0,positif
bmbng pmngks,2025-02-05 17:02:09,1,"Saya kecewa topup saldo 500.000 tidak masuk, transfer dari beda bank karena saya tidak memiliki rekening bca, dan sama sama rekening saya pribadi.",saya kecewa topup saldo tidak masuk transfer dari beda bank karena saya tidak memiliki rekening bca dan sama sama rekening saya pribadi,-1.8333333333333333,negatif
Agus Manurung,2025-02-05 16:15:39,5,bagus,bagus,-4.0,negatif
Muhammad Anggara Prasetyo,2025-02-05 14:49:35,5,aplikasi yang bagus,aplikasi yang bagus,-4.333333333333333,negatif
Rejaa Sunardi,2025-02-05 12:21:06,5,gege geminkkk sudahh bisa ditarikk,gege geminkkk sudahh bisa ditarikk,0.0,negatif
Yoga Solidanti,2025-02-05 10:29:39,2,Lama sekali buka tradingviewnya....,lama sekali buka tradingviewnya,-2.6666666666666665,negatif
Frans Gunawan,2025-02-05 10:03:26,5,Good,good,5.0,positif
Subhi Aqil,2025-02-05 06:49:23,5,Mantap,mantap,5.0,positif
12 Fadly Iskandar,2025-02-05 06:15:04,5,"mudah untuk di pelajari dan mungkin akan berguna di kemudian hari, ayo untuk anak muda daripada berjudi lebih baik berinvery",mudah untuk di pelajari dan mungkin akan berguna di kemudian hari ayo untuk anak muda daripada berjudi lebih baik berinvery,0.25,positif
abdul manaf,2025-02-05 05:54:04,4,mudah di pahami,mudah di pahami,-1.0,negatif
Silas Joko,2025-02-05 05:36:59,5,Mudah dan menguntungkan.,mudah dan menguntungkan,-2.5,negatif
abdulfitrirandi RANDI,2025-02-05 04:18:22,5,baguss,baguss,0.0,negatif
Djuwanda djuwanda,2025-02-05 04:17:58,5,Oke,oke,2.0,positif
Apo Nye den,2025-02-05 04:12:59,5,Tambahkan Deposit pakai Qris dong,tambahkan deposit pakai qris dong,0.0,negatif
ASB TV,2025-02-05 00:41:08,5,Semoga kedepannya ada ligning network,semoga kedepannya ada ligning network,-3.0,negatif
KartikaSari N. Kd,2025-02-04 23:11:34,5,pluang semua ada disini,pluang semua ada disini,-3.0,negatif
nas nasrullah,2025-02-04 22:47:27,4,Mudah diakses,mudah diakses,-1.0,negatif
Feri Aprijal,2025-02-04 21:08:11,5,Tolong tambahkan aset saham perusahaan Indonesia seperti BCA BRI dll,tolong tambahkan aset saham perusahaan indonesia seperti bca bri dll,0.0,negatif
Nurul Achmad,2025-02-04 18:34:08,5,Daftar tanpa ribet. Terima kasih,daftar tanpa ribet terima kasih,-1.5,negatif
bujank.cueeks,2025-02-04 18:30:32,3,"Terlalu banyak biaya, mulai dari top up, beli jual, selisih harga, konversi kurs, sampai wd, biaya apalagi ya hmm..terus mahal juga. Ayodong pluang murah2in dikit dari platform lain, biar makin banyak investor2 retail buka akun, makin setia dan tidak berpaling hehe terimakaseh.",terlalu banyak biaya mulai dari top up beli jual selisih harga konversi kurs sampai wd biaya apalagi ya hmm terus mahal juga ayodong pluang murah in dikit dari platform lain biar makin banyak investor retail buka akun makin setia dan tidak berpaling hehe terimakaseh,-1.391304347826087,negatif
Shani McLean Shani McLean,2025-02-04 18:22:19,5,"luar biasa aplikasi yg sangat baik dan mudah di fahami 🙏maksih min buat aplikasi, jangan lupa harus selalu baik.",luar biasa aplikasi yg sangat baik dan mudah di fahami maksih min buat aplikasi jangan lupa harus selalu baik,-2.5,negatif
Arif Jatmiko,2025-02-04 16:31:45,5,Baru belajar,baru belajar,3.0,positif
Dadang Dermawan,2025-02-04 15:06:48,5,baik,baik,-1.0,negatif
Azis Firmansyah,2025-02-04 14:54:23,1,Gak bisa verifikasi ktp,gak bisa verifikasi ktp,0.0,negatif
Rama,2025-02-04 14:53:23,5,Tambahan penarikan saldo ke aplikasi seperti dana atau gopay agar tidak terlalu terpaku pada bank,tambahan penarikan saldo ke aplikasi seperti dana atau gopay agar tidak terlalu terpaku pada bank,-1.1,negatif
Tantan Pramudita,2025-02-04 13:03:54,4,okok,okok,0.0,negatif
zulfikar Ramadhan,2025-02-04 12:52:47,5,ok,ok,4.0,positif
Exco Wahyu,2025-02-04 12:20:46,5,mantap,mantap,5.0,positif
World Video,2025-02-04 12:10:42,5,"min saran tambahin USDT nya ditambahin BHRC-20 (BAHAMUT), terima kasih",min saran tambahin usdt nya ditambahin bhrc bahamut terima kasih,-0.6666666666666666,negatif
NERIUS IBE,2025-02-04 11:01:06,5,Baik terimakasih,baik terimakasih,2.0,positif
Jihad Fadil Hidayat,2025-02-04 10:38:28,5,"Halo min mau tanya saya kan kalau login di browser kan sudah ada sistem jual beli dan langsung di arahin ke candlestick,sedangkan kalau di aplikasi itu kalau di candlestick tidak bisa langsung jual beli jadi keluar dulu baru dari candlestick baru bisa untuk jual ataupun beli coba min kedepannya pas di aplikasi bisa langsung jual beli agar mempermudah dalam proses berinvestasi",halo min mau tanya saya kan kalau login di browser kan sudah ada sistem jual beli dan langsung di arahin ke candlestick sedangkan kalau di aplikasi itu kalau di candlestick tidak bisa langsung jual beli jadi keluar dulu baru dari candlestick baru bisa untuk jual ataupun beli coba min kedepannya pas di aplikasi bisa langsung jual beli agar mempermudah dalam proses berinvestasi,-1.1470588235294117,negatif
Sugino Kecap,2025-02-04 05:49:55,5,Keren banget gan,keren banget gan,1.0,positif
Husny Alqirom,2025-02-04 03:56:35,5,masih belom ngerti main nya,masih belom ngerti main nya,-1.3333333333333333,negatif
Kikis Dwinta,2025-02-04 03:37:12,5,semoga lancar jaya,semoga lancar jaya,1.0,positif
Tri Agung,2025-02-04 00:05:15,3,"saya kasih bintang 3 dulu, min minta tolong di tambahkan fiture untuk pembelian sell juga dong, jangan pembelian buy aja yang ada, thank you, nanti kalo udah kita kasih bintang 5..",saya kasih bintang dulu min minta tolong di tambahkan fiture untuk pembelian sell juga dong jangan pembelian buy aja yang ada thank you nanti kalo udah kita kasih bintang,-1.6363636363636365,negatif
Oc ta,2025-02-03 23:37:53,5,"mantap , aplikasi mudah dipahami",mantap aplikasi mudah dipahami,0.0,negatif
Suhari Suhari,2025-02-03 22:52:54,2,Awal bergabung,awal bergabung,-3.0,negatif
mohammad marseliando,2025-02-03 22:26:53,5,sangat cepat respon,sangat cepat respon,-0.5,negatif
Robby Tsalasa,2025-02-03 17:45:50,1,Daftar dipersulit,daftar dipersulit,-3.0,negatif
Kartika “Ayya”,2025-02-03 17:30:11,1,"Tiba tiba saldo dana ku hilang dan ada Transaksi pluang,. Bahkan saya tidak pernah melakukan itu.,",tiba tiba saldo dana ku hilang dan ada transaksi pluang bahkan saya tidak pernah melakukan itu,-0.875,negatif
Maulana Ravli,2025-02-03 17:00:28,5,mudah di mengerti,mudah di mengerti,-1.5,negatif
Jonatahan Yogiee,2025-02-03 16:37:33,5,bagus,bagus,-4.0,negatif
Kamelia Lia,2025-02-03 15:13:43,5,bagus,bagus,-4.0,negatif
Dimas Fdnk,2025-02-03 15:10:07,4,Cukup baik,cukup baik,-3.0,negatif
Tasya adit,2025-02-03 14:27:30,5,coba dulu,coba dulu,-1.0,negatif
Redmi Green,2025-02-03 13:35:22,4,Cukup bagus,cukup bagus,-4.5,negatif
Riki Martin,2025-02-03 12:19:17,4,good,good,5.0,positif
Rahmat Gowasa,2025-02-03 12:08:26,5,bagus sekali aplikasi ini sangat mudah,bagus sekali aplikasi ini sangat mudah,-2.5,negatif
aditia Faisal,2025-02-03 08:17:26,1,Top up gagal rifund resmon nya lama di telp gak bisa,top up gagal rifund resmon nya lama di telp gak bisa,-1.0,negatif
420 vibe,2025-02-03 07:04:09,1,"scam, Warning!",scam warning,0.0,negatif
TRICK SHOT BALL,2025-02-03 05:56:19,1,"Top up lama,mana ada apk lain yang top up lama,tolong diperhatikan,kalau tidak dipercepat top up nya siap siap aja pada beralih ke apk lain,masa sekelas apk gini lemot top up kalah sama judol 😏",top up lama mana ada apk lain yang top up lama tolong diperhatikan kalau tidak dipercepat top up nya siap siap aja pada beralih ke apk lain masa sekelas apk gini lemot top up kalah sama judol,-1.0,negatif
Kedai idola spesialis kebab dan roti bakar,2025-02-03 05:44:44,5,Bagus,bagus,-4.0,negatif
Evri Onefive,2025-02-03 03:22:55,1,Exchange paling lama prosesnya Yg lain transfer koin ke exchange lain hitungan menit lah pakai aplikasi ini bisa seharian Parah asli,exchange paling lama prosesnya yg lain transfer koin ke exchange lain hitungan menit lah pakai aplikasi ini bisa seharian parah asli,-3.1666666666666665,negatif
Fauzi-Kun,2025-02-02 23:22:00,5,seru,seru,-5.0,negatif
investor,2025-02-02 20:27:07,5,sangat ok,sangat ok,4.0,positif
Andry Setiawan,2025-02-02 18:41:14,5,Sangat bagus,sangat bagus,-4.0,negatif
Pengusaha Muda,2025-02-02 13:02:39,5,sangat memuaskan,sangat memuaskan,-5.0,negatif
irfan sholihudin,2025-02-02 12:49:55,5,SEMOGA AMANAH AMAN SAYA Investasi DI BIT COIN,semoga amanah aman saya investasi di bit coin,1.0,positif
Rahmat Thea,2025-02-02 12:09:20,4,mau nyoba,mau nyoba,-1.0,negatif
alka rio alkautsar,2025-02-02 12:03:51,5,LFG sir,lfg sir,-2.0,negatif
hennypertiwi88,2025-02-02 11:42:07,5,"good , semoga sukses berjamaah",good semoga sukses berjamaah,4.0,positif
reski setiadi,2025-02-02 09:57:50,5,"1 Kenapa proses verifikasi KYC saya belum terverifikasi apakah Sabtu Minggu haril libur, 2 apakah aman kalo saya menyimpan aset di exchange tanpa mengunakan cold wallet ataupun trezzor",kenapa proses verifikasi kyc saya belum terverifikasi apakah sabtu minggu haril libur apakah aman kalo saya menyimpan aset di exchange tanpa mengunakan cold wallet ataupun trezzor,-0.5,negatif
Hambali Arda,2025-02-02 09:55:33,5,"baru pertama pakai pulang, mudahan bagus",baru pertama pakai pulang mudahan bagus,-1.5,negatif
Fiqi Andriyansyah,2025-02-02 09:40:53,5,"bagus, tp kenapa harga BTC yg tertera sama yg mau beli tidak sama ?",bagus tp kenapa harga btc yg tertera sama yg mau beli tidak sama,-0.5714285714285714,negatif
alex muhammad,2025-02-02 08:54:37,5,Mantap.. mudah digunakan hanya masih perlu di tingkatkan untuk deposit kriptonya msh blm ada,mantap mudah digunakan hanya masih perlu di tingkatkan untuk deposit kriptonya msh blm ada,0.0,negatif
Yudis Tasya,2025-02-02 07:21:53,5,Cara mengetahui saham yg di order tp belum acc bagaimana? Maklum masih pemula soalnya ada saham yang nyantol,cara mengetahui saham yg di order tp belum acc bagaimana maklum masih pemula soalnya ada saham yang nyantol,-2.75,negatif
Jay Kandoli,2025-02-02 07:02:22,5,bgus,bgus,0.0,negatif
Masduqi Mahfudh,2025-02-02 06:01:50,5,aplikasinya bagus lengkap semua jensi investasi tapi tambahkan top ap lebihbanyak selain bang dan tolong sederhanakan penampilannya,aplikasinya bagus lengkap semua jensi investasi tapi tambahkan top ap lebihbanyak selain bang dan tolong sederhanakan penampilannya,-1.4,negatif
Afandi Idris,2025-02-02 05:47:05,5,ok,ok,4.0,positif
M Rassyad Syahlevi,2025-02-02 00:32:55,5,Tampilannya ramah untuk pemula,tampilannya ramah untuk pemula,-3.0,negatif
Enggar Aresti,2025-02-02 00:07:41,5,sukses,sukses,3.0,positif
Bagus Sahroni,2025-02-01 23:37:16,5,keren modal 100$ naik drastis jadi 500$ keren ni aplikasi investasi crypto,keren modal naik drastis jadi keren ni aplikasi investasi crypto,-2.4,negatif
Dias Fatimatuz Zahro,2025-02-01 22:49:42,5,user friendly,user friendly,0.0,negatif
Harvi,2025-02-01 19:13:15,1,"Akun tiba2 inactive dan gak bisa dibuka, gmn tindakannya dr pihak Pulang?",akun tiba inactive dan gak bisa dibuka gmn tindakannya dr pihak pulang,-3.0,negatif
Ab Cd,2025-02-01 18:41:32,3,Kok gak bisa diakses?,kok gak bisa diakses,0.0,negatif
T SR,2025-02-01 18:12:42,5,Baru memulai,baru memulai,0.0,negatif
M iqbal nur said,2025-02-01 17:45:49,2,Ini kenapa abis top up kok malah akun tidak terdaftar tulisanya padahal udah sempet transaksi,ini kenapa abis top up kok malah akun tidak terdaftar tulisanya padahal udah sempet transaksi,0.6,positif
M Nurhafiizh Said,2025-02-01 15:55:48,2,"dibagian chart timeframe 4h error, cuma aplikasi di hp saya apa bagaimana ini tolong ?",dibagian chart timeframe h error cuma aplikasi di hp saya apa bagaimana ini tolong,-3.3333333333333335,negatif
Mantongna Mantong,2025-02-01 14:36:08,5,Mantap,mantap,5.0,positif
PJG View,2025-02-01 14:00:34,5,Keren,keren,0.0,negatif
Syukron Labib,2025-02-01 13:19:30,5,"bagus, mudah di gunakan",bagus mudah di gunakan,-2.5,negatif
Ardi Ansyah,2025-02-01 11:32:58,5,Oke,oke,2.0,positif
Sidiq Faturohman,2025-02-01 09:48:55,5,memulai bisnis masa depan dengan pluang,memulai bisnis masa depan dengan pluang,3.0,positif
yab_3,2025-02-01 06:36:41,1,Sudah 2025 edit profil ganti nomor aja gak bisa,sudah edit profil ganti nomor aja gak bisa,-1.3333333333333333,negatif
Asep Nurjaman,2025-02-01 04:50:20,5,good,good,5.0,positif
Abi Khusno,2025-02-01 03:42:27,5,pluang utk masa depan,pluang utk masa depan,0.0,negatif
Bobby Wildan Firdaus,2025-02-01 03:01:51,5,Okeoke,okeoke,0.0,negatif
ROYHAN MUSYAFA,2025-02-01 02:38:42,4,"Min tolong tambahin penatikannya pakai gopay dong, biar bintang 5",min tolong tambahin penatikannya pakai gopay dong biar bintang,-2.5,negatif
Muhammad Nasir Arif,2025-01-31 23:33:05,5,mantap,mantap,5.0,positif
Umi Arfiyanti,2025-01-31 23:31:16,5,"mantap, sayang tidak semua ada versi pro nya, saya berharap ditambah fitur short sell",mantap sayang tidak semua ada versi pro nya saya berharap ditambah fitur short sell,-2.142857142857143,negatif
Moch Kevin Zahara,2025-01-31 19:30:41,5,Bagus sih menurutku,bagus sih menurutku,-4.0,negatif
Ronal Gofur,2025-01-31 15:52:45,5,ok,ok,4.0,positif
Yudho Wiro Usodho,2025-01-31 13:36:51,4,Keren tampilannya 👌,keren tampilannya,0.0,negatif
Tavis Zero'7,2025-01-31 12:32:10,5,okeee,okeee,0.0,negatif
Muhammad Iqbal,2025-01-31 11:35:50,2,"Mohon buat kami melihat dalam aplikasinya terlebih dahulu, sebelum melakukan verifikasi identitas. Agar data2 kami tetap aman sebelum fix menggunakan aplikasinya.",mohon buat kami melihat dalam aplikasinya terlebih dahulu sebelum melakukan verifikasi identitas agar data kami tetap aman sebelum fix menggunakan aplikasinya,0.125,positif
shandy awaludin putra,2025-01-31 11:20:38,5,Tolong dong newlisting koin koin biar gak ketinggalan cex lainya!,tolong dong newlisting koin koin biar gak ketinggalan cex lainya,-2.6666666666666665,negatif
Samsudin Udin,2025-01-31 10:32:47,5,mantap,mantap,5.0,positif
Nasrul Temmaddapi,2025-01-31 10:02:31,4,Masih mencoba,masih mencoba,0.0,negatif
Julianto Imam,2025-01-31 09:54:14,5,mantap joss,mantap joss,5.0,positif
Daniel Silalahi,2025-01-31 08:43:30,5,Bagus dan sangat membantu,bagus dan sangat membantu,-4.0,negatif
Ahmad Nur Muhammad,2025-01-31 08:11:27,5,ntaps,ntaps,0.0,negatif
Shodik Official,2025-01-31 07:16:05,5,easy trading with peluang,easy trading with peluang,0.0,negatif
Ipul Doank,2025-01-31 05:34:11,1,"Rating ⭐1 nya di scroll kebawah 1jam ga kelar kelar, tp rating App nya 4,8 .. Aneh bin Ajaib😁.. Gajadi jadi mau download 😆",rating nya di scroll kebawah jam ga kelar kelar tp rating app nya aneh bin ajaib gajadi jadi mau download,-0.6666666666666666,negatif
Bintang Pasca,2025-01-31 01:36:18,5,Tolong tambahkan juga saham CN,tolong tambahkan juga saham cn,-2.0,negatif
Lisa Normalasari,2025-01-30 21:44:20,4,"Aplikasi yg bagus, tapi kenapa sejak di update tidak bisa membuka grafik khususnya untuk kripto?",aplikasi yg bagus tapi kenapa sejak di update tidak bisa membuka grafik khususnya untuk kripto,-4.333333333333333,negatif
Ivan,2025-01-30 16:13:22,5,masih dalam tahap mencoba,masih dalam tahap mencoba,3.0,positif
Arsya Afan,2025-01-30 14:54:39,5,good aplikasi sangat membantu,good aplikasi sangat membantu,-1.0,negatif
Mulyadi Saputro,2025-01-30 14:32:45,5,Ok,ok,4.0,positif
Mlampah Productions,2025-01-30 14:07:24,1,Mengapa Penarikan saya masih diproses di email saya mendapatkan laporan transaksi tersebut telah berisiko tinggi padahal cuma 800 rebuan gak nyampe sejuta padahal penarikan yang pertama 700 itu berhasil instan wd.. Ah jadi pengen uninstall Parahh gak tau orang lg butuh..!!!!,mengapa penarikan saya masih diproses di email saya mendapatkan laporan transaksi tersebut telah berisiko tinggi padahal cuma rebuan gak nyampe sejuta padahal penarikan yang pertama itu berhasil instan wd ah jadi pengen uninstall parahh gak tau orang lg butuh,-2.0,negatif
iwan santoso,2025-01-30 13:25:23,3,Mantap,mantap,5.0,positif
Redy Fajar,2025-01-30 13:15:01,5,baru make pluang sambil belajar,baru make pluang sambil belajar,3.0,positif
Erik Renaldi.H,2025-01-30 10:53:34,5,Bagus menghasilkan investasi saham,bagus menghasilkan investasi saham,-4.0,negatif
Ali Setiadi,2025-01-30 08:56:49,1,fee mahal,fee mahal,1.0,positif
Rama D,2025-01-30 07:40:19,1,saya menginfestasikan di dana bahagia tapi sampe sekarang masih di proses padahal sudah seminggu,saya menginfestasikan di dana bahagia tapi sampe sekarang masih di proses padahal sudah seminggu,-0.2,negatif
Miracle Zone (Jagoan Neon),2025-01-30 07:13:54,5,good,good,5.0,positif
kuduy damara,2025-01-30 04:02:35,5,simple,simple,3.0,positif
Naef Mahata,2025-01-30 02:22:31,5,menarik,menarik,-4.0,negatif
Hendarta Widya Ardana,2025-01-30 02:17:00,4,Kenapa dividen saham saya belum tercairkan ya mohon informasi,kenapa dividen saham saya belum tercairkan ya mohon informasi,-1.0,negatif
Syamsudin Udin,2025-01-30 00:36:39,4,Buat tabungan,buat tabungan,-1.0,negatif
Ayahe Hafiy,2025-01-29 23:56:39,3,"Harusnya setiap kita kirim token,kode verifikasi nya lewat Whatsapp,karena saat di luar negeri verifikasi lewat Sms tidak bisa masuk.",harusnya setiap kita kirim token kode verifikasi nya lewat whatsapp karena saat di luar negeri verifikasi lewat sms tidak bisa masuk,-3.142857142857143,negatif
Mi Chat,2025-01-29 16:39:08,1,Apk paling jelek pendaftaran nya sangat susah ribet !!!,apk paling jelek pendaftaran nya sangat susah ribet,-2.25,negatif
agus hardiansyah,2025-01-29 15:49:43,5,okelah,okelah,0.0,negatif
Panji Sentos,2025-01-29 14:57:03,1,fee mahal,fee mahal,1.0,positif
Ibnu Malik,2025-01-29 14:05:17,5,Bagus,bagus,-4.0,negatif
Cagion Gaming,2025-01-29 13:31:46,5,Bagaimana cara agar saya bisa melihat order book untuk pembelian saham,bagaimana cara agar saya bisa melihat order book untuk pembelian saham,-1.0,negatif
Mochammad Zaenuri,2025-01-29 13:14:48,5,Sangat bagus,sangat bagus,-4.0,negatif
REIFAN LUCKY KHOIRAHMAN,2025-01-29 12:43:59,4,harus banget kah penarikan pakai kartu atm,harus banget kah penarikan pakai kartu atm,-2.0,negatif
Imam Aprillia,2025-01-29 12:29:24,5,baru saja memulai,baru saja memulai,-3.0,negatif
Iis,2025-01-29 12:27:05,5,Sudah bagus sih tapi min kalok melakukan proses penarikan tapi no rekening tidak sesuai dengan ktp apa memang tidak bisa ya min tolong dijawab min,sudah bagus sih tapi min kalok melakukan proses penarikan tapi no rekening tidak sesuai dengan ktp apa memang tidak bisa ya min tolong dijawab min,-1.5,negatif
evi dwi rizky,2025-01-29 10:14:48,5,bagus mudah,bagus mudah,-2.5,negatif
Abhenq Walker,2025-01-29 08:39:08,5,new bee.. semoga dengan sya bergabung di dsini bisa merubah semua nya dlm hdup sya yg jauh lbh baik.,new bee semoga dengan sya bergabung di dsini bisa merubah semua nya dlm hdup sya yg jauh lbh baik,-3.0,negatif
ures ures,2025-01-29 06:34:04,5,mntap,mntap,0.0,negatif
Dhanzz !!,2025-01-29 05:18:38,5,"Aplikasi crypto yang pas untuk pemula, dan juga mudah di pahami dan koin - koinnya banyak sekali, semoga pluang sukses selalu""",aplikasi crypto yang pas untuk pemula dan juga mudah di pahami dan koin koinnya banyak sekali semoga pluang sukses selalu,-1.1428571428571428,negatif
Indra Gunawan Bin Endang,2025-01-29 04:06:41,5,aplikasi Pluang cocok buat pemula,aplikasi pluang cocok buat pemula,-2.0,negatif
Asep Ibling,2025-01-28 19:19:29,1,baru kali ini narik saldo pas liat d mbanking nga ada wkwkwkwkwk,baru kali ini narik saldo pas liat d mbanking nga ada wkwkwkwkwk,0.25,positif
Mr.Hermanto Girury,2025-01-28 18:02:27,5,nice app,nice app,4.0,positif
Akhmad Aspuri,2025-01-28 16:52:39,5,Simpel elegan ga pusing top up ga ribet 🫶,simpel elegan ga pusing top up ga ribet,-0.2,negatif
TELAJAK,2025-01-28 16:37:49,5,kerennnn,kerennnn,0.0,negatif
Anwar Hidayat,2025-01-28 16:22:13,3,knp saya tidak bisa menerima koin dari exchange lain,knp saya tidak bisa menerima koin dari exchange lain,-2.4,negatif
Wahidin 889,2025-01-28 16:13:39,5,good,good,5.0,positif
Iqbal Iqbal,2025-01-28 15:16:30,5,Semoga aplikasi ini dapat membantu orang banyak,semoga aplikasi ini dapat membantu orang banyak,-3.25,negatif
Daeng Iqbal,2025-01-28 06:55:14,5,Semoga sukses,semoga sukses,3.0,positif
NEO CLAN B,2025-01-28 05:09:16,5,Mudah untuk digunakan,mudah untuk digunakan,-1.0,negatif
Saipul crypto,2025-01-28 04:49:54,5,mantap,mantap,5.0,positif
Irmansyah Sandi,2025-01-28 02:40:01,5,ok,ok,4.0,positif
Lijung,2025-01-27 20:29:10,1,"TANYA ADMIN, APAKAH ADA AKUN DEMO, TANPA REGISTRASI.. MAU TAU FITUR FITUR LENGKAP UNTUK INVESTOR, BUKAN TRADER..",tanya admin apakah ada akun demo tanpa registrasi mau tau fitur fitur lengkap untuk investor bukan trader,-2.7142857142857144,negatif
Joni Mulyono11,2025-01-27 17:18:33,5,sukses,sukses,3.0,positif
Angga Arya,2025-01-27 16:08:30,4,Pusing sama UI nya,pusing sama ui nya,-0.5,negatif
Julius Taufik,2025-01-27 15:30:07,1,"Kalau beli stablecoin seperti USDT, USDC tolong sesuai kondisi pasarnya, jangan klu beli dinaikin 100 rupiah, jual diturunin 100 rupiah, berasa juga gua Klu beli banyak. Lebih kocaknya lagi USD skrng pukul 22.27 tanggal 27 Januari 2025 USD diangka 16.175, dipulangkan 16.450. Angka darimana bos?",kalau beli stablecoin seperti usdt usdc tolong sesuai kondisi pasarnya jangan klu beli dinaikin rupiah jual diturunin rupiah berasa juga gua klu beli banyak lebih kocaknya lagi usd skrng pukul tanggal januari usd diangka dipulangkan angka darimana bos,-1.588235294117647,negatif
Aindo 62,2025-01-27 14:56:23,5,Bagus,bagus,-4.0,negatif
Google Google,2025-01-27 14:06:05,5,Peluang sangat mudah d pahami q suka pake ini,peluang sangat mudah d pahami q suka pake ini,-1.0,negatif
teguh setiawan,2025-01-27 12:17:51,5,the best,the best,0.0,negatif
Madam Galau,2025-01-27 08:00:16,5,"beli crypto bitcoin dr app ini gampang banget tinggal swipeup, cuma sering beda harga real time nya 🤔🤔🤔😮‍💨😮‍💨😮‍💨",beli crypto bitcoin dr app ini gampang banget tinggal swipeup cuma sering beda harga real time nya,-0.5555555555555556,negatif
Laode Husni,2025-01-27 06:57:00,5,aplikasinya bagus gampang di gunakan untuk pemula,aplikasinya bagus gampang di gunakan untuk pemula,-3.5,negatif
herr zenn,2025-01-27 06:47:38,5,bagus apklikasinya,bagus apklikasinya,-4.0,negatif
Abner Ms,2025-01-27 05:57:51,5,"Pluag luar biasa, biasa membantu kita utk membeli dan menjual crypto dengan sangat cepat",pluag luar biasa biasa membantu kita utk membeli dan menjual crypto dengan sangat cepat,-3.8333333333333335,negatif
Dewa 007,2025-01-27 04:45:12,4,bagus,bagus,-4.0,negatif
Marto Sumartin,2025-01-26 23:38:47,5,sangat bermanfaat,sangat bermanfaat,5.0,positif
Abdullah Cr7,2025-01-26 21:15:17,5,ok sangat bermanfaat,ok sangat bermanfaat,4.5,positif
Muhammad Hori,2025-01-26 20:59:21,5,Bismillah semoga lancar ini baru pemula,bismillah semoga lancar ini baru pemula,1.0,positif
RAKKENN,2025-01-26 17:37:13,1,"Tiap mau narik ke akun bank diprosesnya lama banget, hampir dua jam gw nunggu",tiap mau narik ke akun bank diprosesnya lama banget hampir dua jam gw nunggu,-1.2,negatif
Roberth Adoe,2025-01-26 15:37:01,5,"Sangat menjanjikan, terus berinovasi",sangat menjanjikan terus berinovasi,0.0,negatif
Ammri Mri,2025-01-26 14:38:51,5,baik,baik,-1.0,negatif
kharis muttaqin,2025-01-26 14:06:52,3,bagud,bagud,0.0,negatif
Tirta Kumala,2025-01-26 12:02:09,1,kenapa selalu tiba-tiba keluar sendiri tolong perbaiki susah masuk aplikasi nutup sendiri tapi hubungi lewat apapun ga ada solusi juga ga ada versi web nya kayak yang lain,kenapa selalu tiba tiba keluar sendiri tolong perbaiki susah masuk aplikasi nutup sendiri tapi hubungi lewat apapun ga ada solusi juga ga ada versi web nya kayak yang lain,-2.9285714285714284,negatif
Klaim voucher Cashback,2025-01-26 11:21:33,5,Sangat mudah,sangat mudah,-1.0,negatif
arief rachman,2025-01-26 09:36:34,5,"saya sudah lama menggunakan pulang tetapi terlambat update crypto terbaru, kalau bisa kripto yang baru muncul segera di update",saya sudah lama menggunakan pulang tetapi terlambat update crypto terbaru kalau bisa kripto yang baru muncul segera di update,-2.125,negatif
brm novioga,2025-01-26 07:07:30,5,"Min tambahin fitur pluang cuan donk, untuk. Koin solana",min tambahin fitur pluang cuan donk untuk koin solana,0.0,negatif
Hida Yassaroh,2025-01-26 03:38:31,5,baguuuusss,baguuuusss,0.0,negatif
Muhammad luqman Hakim,2025-01-26 01:45:33,5,okehh,okehh,0.0,negatif
Erwin Chandra,2025-01-25 16:52:01,5,baru awal yang penting kalau saya bisa dapat yang mantap saya pasti akan ajak orang karna saya lagi belajar belum berani ajak orang karna belum pandai,baru awal yang penting kalau saya bisa dapat yang mantap saya pasti akan ajak orang karna saya lagi belajar belum berani ajak orang karna belum pandai,-1.375,negatif
Zan,2025-01-25 12:46:02,1,"Jangan pakai apk pluang masih banyak exchange yg lain yang lebih bagus, di pluang withdraw via e wallet dihapus, cuma bisa Nerima kripto kagak bisa ngirim, setiap proses transaksi lama, menghubungi customer ribet live chatnya gak guna, di pluang investor berasa terkekang!!!",jangan pakai apk pluang masih banyak exchange yg lain yang lebih bagus di pluang withdraw via e wallet dihapus cuma bisa nerima kripto kagak bisa ngirim setiap proses transaksi lama menghubungi customer ribet live chatnya gak guna di pluang investor berasa terkekang,-1.5,negatif
said rachmatna,2025-01-25 09:58:39,3,"Saya berharap Pluang bekerja profesional, tidak menahan pergerakan market, sehingga konsumen benar-benar menghadapi pergerakan online yang sebenarnya.",saya berharap pluang bekerja profesional tidak menahan pergerakan market sehingga konsumen benar benar menghadapi pergerakan online yang sebenarnya,-3.125,negatif
Mr Zhanx,2025-01-25 03:29:03,5,Mudah,mudah,-1.0,negatif
